Date,Close,High,Low,Open,Volume
2015-02-05,26.69464111328125,26.759185637251118,26.541069601144372,26.7124451524758,168984800
2015-02-06,26.469846725463867,26.763634579747894,26.363014006611284,26.71244351282826,174826400
2015-02-09,26.645675659179688,26.67238256646888,26.35856451948115,26.385273124818873,155559200
2015-02-10,27.157581329345703,27.186516080003994,26.7436089310337,26.745833374892996,248034000
2015-02-11,27.794116973876953,27.80301984182764,27.26440906617443,27.324501302281014,294247200
2015-02-12,28.14576530456543,28.37278413320833,27.947681213757246,28.05673834623582,297898000
2015-02-13,28.283761978149414,28.32827461584955,27.965491694253423,28.32827461584955,217088800
2015-02-17,28.450687408447266,28.684383005533768,28.248150997899188,28.375013885390867,252609600
2015-02-18,28.64876937866211,28.66212282958764,28.366108881718322,28.4061709325431,179566800
2015-02-19,28.58867835998535,28.71776739221714,28.56197145541902,28.595355086126933,149449600
2015-02-20,28.82237434387207,28.82237434387207,28.499653457078956,28.62651465154113,195793600
2015-02-23,29.601354598999023,29.601354598999023,28.857983050448208,28.9381071536277,283896400
2015-02-24,29.416622161865234,29.73489411225108,29.194055599336696,29.587999365919153,276912400
2015-02-25,28.664352416992188,29.289767448381888,28.521909921395615,29.280862882102554,298846800
2015-02-26,29.02713394165039,29.12728822683171,28.179155786433736,28.66434931718159,365150000
2015-02-27,28.59090805053711,29.060523730781554,28.54194312493081,28.933659133684255,248059200
2015-03-02,28.731122970581055,28.995977780785267,28.555296842347186,28.76673444336919,192386800
2015-03-03,28.791221618652344,28.82683309726901,28.50856102579106,28.702196318208212,151265200
2015-03-04,28.608707427978516,28.835726296270856,28.559745903539564,28.73334756867589,126665200
2015-03-05,28.1346435546875,28.655448562033296,27.989974931075338,28.617612649133473,226068400
2015-03-06,28.17693328857422,28.7934420686846,28.101261454083147,28.577552179150562,291368400
2015-03-09,28.297117233276367,28.83795583428651,27.834178300278573,28.479621776355522,354114000
2015-03-10,27.711767196655273,28.31492246485523,27.553745118097947,28.13464406642544,275426400
2015-03-11,27.206544876098633,27.769638188666633,27.177611824964035,27.76518760312618,275756000
2015-03-12,27.698415756225586,27.79857175613911,27.070777942685456,27.22212331535712,193450800
2015-03-13,27.507001876831055,27.909848527679312,27.28221086122838,27.687281955206664,207309200
2015-03-16,27.809690475463867,27.809690475463867,27.346753329791994,27.571544328615794,143497200
2015-03-17,28.274858474731445,28.3371768453286,27.96549106494682,28.021132709844032,204092400
2015-03-18,28.59312629699707,28.746697767106046,28.125736859591434,28.265953181398697,261083600
2015-03-19,28.377246856689453,28.76673848021264,28.354990532097872,28.655455159206014,183238000
2015-03-20,28.02113914489746,28.57755402360196,27.856440313632152,28.544170387435678,274780400
2015-03-23,28.312694549560547,28.455137025477782,28.159123065380175,28.292664372344806,150838800
2015-03-24,28.19696807861328,28.497431004034567,28.16803332875073,28.317154267611016,131369200
2015-03-25,27.46027183532715,28.225901631550762,27.46027183532715,28.163583243123025,206620800
2015-03-26,27.651674270629883,27.794116760651217,27.286665177694164,27.32227664922371,190291600
2015-03-27,27.43133544921875,27.75405636351956,27.355663614766957,27.72512331470832,158184800
2015-03-30,28.125743865966797,28.132420592756837,27.59826037492282,27.60938938493857,188398800
2015-03-31,27.693965911865234,28.15245262749894,27.678386315646087,28.063425635654404,168362400
2015-04-01,27.65389633178711,27.84752985904948,27.397944436591516,27.780759208807787,162485600
2015-04-02,27.89204978942871,27.94546530476479,27.64055011075808,27.82750526345867,128880400
2015-04-06,28.343856811523438,28.379468283392196,27.671706411460807,27.70286560032175,148776000
2015-04-07,28.045621871948242,28.51523590490739,28.038945144652654,28.408404872080666,140049200
2015-04-08,27.954362869262695,28.132416817328334,27.814146531343606,28.010004515777172,149316800
2015-04-09,28.168033599853516,28.172485883590006,27.74515833951772,28.010011488182474,129936000
2015-04-10,28.288211822509766,28.312694282018718,27.878690132629572,28.032259917310526,160752000
2015-04-13,28.23257827758789,28.615394872642348,28.179162758811124,28.570878827239042,145460400
2015-04-14,28.11016273498535,28.330503197261073,28.023361895360114,28.265958678402846,102098400
2015-04-15,28.216997146606445,28.294895127681393,28.045621588241563,28.134648580062343,115881600
2015-04-16,28.08122444152832,28.288211424799588,28.067870990365083,28.105706900693068,113476000
2015-04-17,27.765180587768555,28.074547995147125,27.700636076423987,27.943234529274136,207828000
2015-04-20,28.399492263793945,28.515226126008358,27.858655463691218,27.947682425882032,188217200
2015-04-21,28.245927810668945,28.533037228247775,28.192510604471984,28.510782606071622,129740400
2015-04-22,28.62651824951172,28.682159905817624,28.114616030326534,28.263735261694702,150618000
2015-04-23,28.860210418701172,29.02713536756887,28.519683794698807,28.555295265520478,183083600
2015-04-24,28.9959774017334,29.073877072926983,28.762281784249566,29.04271788366893,178103600
2015-04-27,29.523460388183594,29.63029480953917,29.189610462665815,29.44778855346286,387816800
2015-04-28,29.058292388916016,29.944106433953536,28.837953646341134,29.926304095966827,475696000
2015-04-29,28.63096809387207,29.28753890312954,28.55529626280579,28.969270286299476,253544400
2015-04-30,27.85421371459961,28.630970767541644,27.727350805104503,28.630970767541644,332781600
2015-05-01,28.699962615966797,28.962592971997786,27.88759587803151,28.065648140599507,234050400
2015-05-04,28.64432144165039,29.06052330317985,28.546391591878752,28.822375405226378,203953200
2015-05-05,27.998882293701172,28.588682495503758,27.99443001026383,28.521911828332453,197085600
2015-05-06,27.823049545288086,28.210314931617717,27.455814336746123,28.168026736668235,288564000
2015-05-07,27.995147705078125,28.178414607387104,27.718011058549237,27.88563328767848,175763600
2015-05-08,28.52259063720703,28.52259063720703,28.185110838851806,28.312503626885885,222201600
2015-05-11,28.232053756713867,28.509188703141405,28.07784075746508,28.471194739748423,168143200
2015-05-12,28.131471633911133,28.357201602922615,27.896799905767015,28.071126695752497,192640000
2015-05-13,28.162765502929688,28.426491170136035,28.131476161493442,28.19405484436593,138776800
2015-05-14,28.819843292236328,28.819843292236328,28.419786470046493,28.475660537464663,180814000
2015-05-15,28.779617309570312,28.94053490611256,28.65445993676693,28.846666876510024,152832000
2015-05-18,29.096981048583984,29.21543380338683,28.68798244962446,28.69245333007435,203531600
2015-05-19,29.070165634155273,29.25119709310559,28.97406045096111,29.208732250086047,178532800
2015-05-20,29.067922592163086,29.27353873903243,28.90700501456408,29.054513362410205,145819600
2015-05-21,29.365184783935547,29.418825134713092,29.016531029590503,29.07017138036805,158921600
2015-05-22,29.6221981048584,29.718303287216482,29.36741245924062,29.412114447472042,182384000
2015-05-26,28.969585418701172,29.704890056571298,28.85783728372975,29.63560675853421,282790400
2015-05-27,29.51045036315918,29.559619822667745,29.0656949025357,29.13050732991539,183332800
2015-05-28,29.45234489440918,29.490338859726943,29.300369033138132,29.47022500931458,122933200
2015-05-29,29.117095947265625,29.37858619337023,29.032166267061793,29.329416737492505,203538000
2015-06-01,29.175201416015625,29.36517460852647,29.065690426931717,29.11709361385442,128451200
2015-06-02,29.045578002929688,29.202024716623274,28.902540520369467,29.023227010852352,134670400
2015-06-03,29.08133316040039,29.264601736210718,29.032163708855297,29.20202305429558,123934000
2015-06-04,28.91148567199707,29.18415147012443,28.810913004556117,28.96065513790747,153800400
2015-06-05,28.752788543701172,28.985226531998645,28.68797613770931,28.942761702774195,142507200
2015-06-08,28.562820434570312,28.877950954532867,28.346028806818655,28.808664254815543,210699200
2015-06-09,28.47789192199707,28.62540026627402,28.075599692874718,28.316974348291698,224301600
2015-06-10,28.8042049407959,28.907011331555527,28.574002313838697,28.589646987016224,156349200
2015-06-11,28.739383697509766,29.09474193791442,28.714798972119876,28.87124567447265,141563600
2015-06-12,28.42202377319336,28.681280297028987,28.408614540974767,28.64999095175799,147544800
2015-06-15,28.366151809692383,28.437670562082815,28.095721473930382,28.18288490012055,175955600
2015-06-16,28.518123626708984,28.57399769404389,28.243224170300312,28.390730821391042,125976400
2015-06-17,28.451078414916992,28.58070496728181,28.325919332951088,28.54494644753539,131672400
2015-06-18,28.58070182800293,28.67680529040624,28.433195179396215,28.435430619491505,141628800
2015-06-19,28.294633865356445,28.567299649488653,28.24993528326398,28.542714917795315,218867600
2015-06-22,28.520362854003906,28.6209355065051,28.40191008834739,28.493542684270917,136157200
2015-06-23,28.390731811523438,28.52036006149513,28.357207028925068,28.49130615931855,121075600
2015-06-24,28.632116317749023,29.009825678837835,28.41085541809462,28.430969270271493,221123600
2015-06-25,28.495773315429688,28.875716277578956,28.495773315429688,28.799728367205564,127752400
2015-06-26,28.328155517578125,28.6052904471744,28.27451688397852,28.53377170066112,176267200
2015-06-29,27.831989288330078,28.26557258310105,27.820815498292976,28.039840880601187,196645600
2015-06-30,28.033143997192383,28.18735700645088,27.905751160674118,28.06443334615184,177482800
2015-07-01,28.294633865356445,28.37062350108356,28.158300973290338,28.361683443636746,120955200
2015-07-02,28.258869171142578,28.314743239130355,28.109125373028,28.25663373098352,108844000
2015-07-06,28.16053009033203,28.21193498282255,27.903509038161864,27.92362458918554,112241600
2015-07-07,28.091245651245117,28.194053726909633,27.662131533293508,28.135944221484937,187787200
2015-07-08,27.393939971923828,27.856577220215424,27.387235356101556,27.820818700782862,243046400
2015-07-09,26.835203170776367,27.726953013346197,26.645231639120965,27.68001899059427,314380000
2015-07-10,27.5526180267334,27.680010823799876,27.089980847371873,27.253133863684216,245418000
2015-07-13,28.08454132080078,28.106890606147157,27.78505544070762,27.943737583350398,165762000
2015-07-14,28.073368072509766,28.243225723991486,27.945975260183804,28.169471541818215,127072400
2015-07-15,28.343793869018555,28.417548039483155,28.06665900122734,28.09794833927759,134596800
2015-07-16,28.72150993347168,28.734922576878994,28.462255097267985,28.549418522858513,144889600
2015-07-17,28.969585418701172,28.969585418701172,28.676805850721237,28.84889893345631,184658800
2015-07-20,29.517152786254883,29.7182980567629,29.21096059011771,29.271305535383036,235600800
2015-07-21,29.22214126586914,29.70712782831348,29.12603949367053,29.69148486063871,307025600
2015-07-22,27.9862060546875,28.04878474384317,27.26431227874709,27.26431227874709,461802400
2015-07-23,27.97279930114746,28.40414554749355,27.950448305776092,28.205233965707485,203998000
2015-07-24,27.825292587280273,28.102427554083405,27.691195132707254,28.008559506396455,168649200
2015-07-27,27.438644409179688,27.626382218016218,27.293373154952775,27.510163168464622,177822000
2015-07-28,27.57497215270996,27.693426620903903,27.389471524511045,27.57497215270996,134472400
2015-07-29,27.487812042236328,27.601795643385508,27.32689441829434,27.523572272064154,148046800
2015-07-30,27.349241256713867,27.393939832061694,27.201732888811602,27.338065760306236,134513200
2015-07-31,27.11009979248047,27.409583993039575,27.02293637857796,27.40064393710838,171540000
2015-08-03,26.470895767211914,27.393934643947695,26.26527792618618,27.15479373033067,279904000
2015-08-04,25.621614456176758,26.30551255544882,25.310954750615828,26.242933867298618,496554400
2015-08-05,25.791473388671875,26.247406045777524,25.053934915824794,25.24390643000012,397250400
2015-08-06,25.847593307495117,26.155169739950495,25.62084156704266,26.036180829783316,211612000
2015-08-07,25.935152053833008,26.09904357575176,25.70615474772969,25.724115790954087,154681600
2015-08-10,26.87809181213379,26.938708204443447,26.16191090980499,26.16191090980499,219806400
2015-08-11,25.47940444946289,26.532347187350695,25.443484071415618,26.449278636773293,388331200
2015-08-12,25.87229347229004,25.91270496835857,24.612803843156907,25.263877185212362,404870000
2015-08-13,25.852088928222656,26.132723845565803,25.71513895153043,26.051900852342207,194143200
2015-08-14,26.033937454223633,26.11251488140785,25.596147707869093,25.665744612966623,171718000
2015-08-17,26.303348541259766,26.41335694167236,25.93066457455252,26.05189905602863,163538800
2015-08-18,26.15517234802246,26.366210338258874,26.045163948219415,26.13945686233631,138242800
2015-08-19,25.82065773010254,26.159663474047857,25.74656970148154,26.065370553726364,193146000
2015-08-20,25.29081916809082,25.67248197165876,25.06182011566237,25.611865582992174,274006400
2015-08-21,23.743959426879883,25.122437995754048,23.719263417269794,24.792411060837015,513102000
2015-08-24,23.151260375976562,24.426465598031402,20.654731360162238,21.29906979204897,648825200
2015-08-25,23.290447235107422,24.945070944636274,23.236565822944648,24.945070944636274,414406400
2015-08-26,24.62627601623535,24.67117691823367,23.584559331565895,24.042554013099515,387098400
2015-08-27,25.3514347076416,25.423277175772572,24.700361376721208,25.196525402744562,338464400
2015-08-28,25.434505462646484,25.438994867917884,25.04161655630055,25.183055945955594,212657600
2015-08-31,25.315513610839844,25.712891876712465,25.14488711155364,25.151622075115288,224917200
2015-09-01,24.18399429321289,25.117946383585018,24.10317130205401,24.729548627105544,307383600
2015-09-02,25.22121810913086,25.22121810913086,24.500547914375936,24.74750798881547,247555200
2015-09-03,24.77893829345703,25.320001458230458,24.70485027311687,25.254893959706628,212935600
2015-09-04,24.531982421875,24.7969018657635,24.36135761675743,24.464631066021123,199985200
2015-09-08,25.214481353759766,25.270608327987073,24.767711118511023,25.088757479605587,219374400
2015-09-09,24.729555130004883,25.59839994414547,24.644240998647607,25.540029100738927,340043200
2015-09-10,25.27286148071289,25.432261929873018,24.673425626929063,24.756492477515987,251571200
2015-09-11,25.64104652404785,25.64104652404785,25.091002865548305,25.097737828351754,199662000
2015-09-14,25.88800811767578,26.242731047988062,25.78698023721725,26.173134139799274,233453600
2015-09-15,26.105777740478516,26.161904714193977,25.688192919006728,26.027200319848728,173364800
2015-09-16,26.134967803955078,26.164153216941944,25.917194847376045,26.099045714562475,148694000
2015-09-17,25.57594871520996,26.1529341563039,25.531047804275474,25.96659383435182,256450400
2015-09-18,25.47042465209961,25.661257767972646,25.11570341502017,25.192035291081687,297141200
2015-09-21,25.865554809570312,25.901476895542967,25.517568594221718,25.519812439950506,200888000
2015-09-22,25.459192276000977,25.634308136935363,25.26162425824191,25.45470115949241,201384800
2015-09-23,25.66574478149414,25.755548290091255,25.436747461787984,25.510833771985606,143026800
2015-09-24,25.81840705871582,25.93066100244937,25.227951931306695,25.425518255648406,200878000
2015-09-25,25.753307342529297,26.19783384760581,25.598396305283583,26.14170685879038,224607600
2015-09-28,25.24367332458496,25.721874620209853,25.24367332458496,25.56022862933393,208436000
2015-09-29,24.48483657836914,25.48389798764426,24.215427722418397,25.331232512509576,293461600
2015-09-30,24.763221740722656,25.041611053587303,24.41074441071247,24.73403461786327,265892000
2015-10-01,24.60157585144043,24.610556372895342,24.09194196424501,24.48707634396447,255716400
2015-10-02,24.78118133544922,24.92262240839427,24.14582528150224,24.249098709751074,232079200
2015-10-05,24.870988845825195,25.00344941859137,24.487080481274475,24.6689313610986,208258800
2015-10-06,24.989980697631836,25.086519189788948,24.644238230670545,24.83731521498477,192787200
2015-10-07,24.870988845825195,25.09325122259464,24.563414070108795,25.086516258580357,187062400
2015-10-08,24.583616256713867,24.738527263432836,24.294000845954656,24.738527263432836,247918400
2015-10-09,25.171833038330078,25.207753421166636,24.581376008554745,24.695875547512134,211064400
2015-10-12,25.05508804321289,25.31327254029787,25.019167660228614,25.308783134747262,121868800
2015-10-13,25.097745895385742,25.24592026326643,24.84854191440199,24.87997289282698,132197200
2015-10-14,24.743017196655273,25.037122018260597,24.59708670880229,24.985486156823974,177849600
2015-10-15,25.113454818725586,25.167336237244093,24.80587836699943,24.904662394999534,150694000
2015-10-16,24.92936134338379,25.14488875574704,24.81486181677032,25.095496735919284,156930400
2015-10-19,25.084278106689453,25.08876751276488,24.72057455161977,24.875485610552044,119036800
2015-10-20,25.54227066040039,25.632074189802136,24.879972842674743,24.996716231895114,195871200
2015-10-21,25.540021896362305,25.948626249248292,25.526550256187043,25.593903318484763,167180800
2015-10-22,25.930662155151367,25.930662155151367,25.616350756153427,25.667988326224382,166616400
2015-10-23,26.734399795532227,26.76807632140662,26.11700310165226,26.200069924235272,237467600
2015-10-26,25.88127326965332,26.521120512088146,25.800450279781604,26.509896143575677,265335200
2015-10-27,25.717382431030273,26.16415270371521,25.591656833481853,25.908213816821572,279537600
2015-10-28,26.777053833007812,26.783790508143888,26.056383750773623,26.251706221099575,342205600
2015-10-29,27.059940338134766,27.095862428854197,26.552551940309957,26.649090418043976,204909200
2015-10-30,26.828697204589844,27.214851112052347,26.817471123126115,27.16321353532255,197461200
2015-11-02,27.205875396728516,27.246286899135292,26.853397958514936,27.12056298625193,128813200
2015-11-03,27.5179386138916,27.724485511182642,27.098108142190735,27.11831474782773,182076000
2015-11-04,27.389970779418945,27.798575193023755,27.304658372309294,27.643664154434862,179544400
2015-11-05,27.263702392578125,27.662783358908804,27.09685586731794,27.47338856466931,158210800
2015-11-06,27.295263290405273,27.464364958013483,27.19605814847175,27.306537422988935,132169200
2015-11-09,27.18478775024414,27.464368730775384,27.0675446681476,27.27272049186438,135485600
2015-11-10,26.328006744384766,26.62111704753071,26.167924007192934,26.357318806814234,236511600
2015-11-11,26.17919158935547,26.474555269380772,25.97626925490674,26.237813979349777,180872000
2015-11-12,26.091266632080078,26.33928212793578,26.075483874712667,26.213020068996485,130102400
2015-11-13,25.32917594909668,26.057441268759586,25.313393194562373,25.97401715468327,183249600
2015-11-16,25.74404525756836,25.7575728443581,25.027053914454697,25.112731497775744,152426800
2015-11-17,25.63356590270996,25.940203817430206,25.550141770552145,25.91089175251961,110467600
2015-11-18,26.445249557495117,26.49034265294842,26.041659988480127,26.100282388722487,186698800
2015-11-19,26.78120231628418,26.999907478817157,26.325755782085313,26.52416784408029,173183200
2015-11-20,26.89844512939453,27.038234770748733,26.796983074659412,26.87589685932573,137148400
2015-11-23,26.54896354675293,26.99539273525126,26.456520470070323,26.89167552524938,129930000
2015-11-24,26.803747177124023,26.909717854981725,26.406923078164844,26.454271349511398,171212800
2015-11-25,26.61210060119629,26.88266438050869,26.587298878421198,26.878154038081426,85553200
2015-11-27,26.562490463256836,26.697773178924518,26.51514220084962,26.670716291752743,52185600
2015-11-30,26.672983169555664,26.923253895120652,26.548974532494835,26.603086610397767,156721200
2015-12-01,26.45652198791504,26.78796157229856,26.348297870682458,26.77443398769232,139409600
2015-12-02,26.21752166748047,26.630130139796236,26.17242857856565,26.456518135072933,133546400
2015-12-03,25.974021911621094,26.332518430543608,25.753063307673987,26.278406365114538,166278000
2015-12-04,26.83757209777832,26.887175548024228,25.953734119444015,25.99431860417323,231108000
2015-12-07,26.6684627532959,27.024704048666933,26.562492088959715,26.826292024504085,128336800
2015-12-08,26.65719223022461,26.740614633024812,26.348299178252695,26.497107776880153,137238000
2015-12-09,26.068723678588867,26.53544439107156,25.946970224872715,26.524170254171413,185445600
2015-12-10,26.192724227905273,26.366336260966918,26.043915634043792,26.163413887345484,116850800
2015-12-11,25.518579483032227,26.016865727443598,25.444174306034448,25.971772619064726,187544800
2015-12-14,25.360748291015625,25.405841393006796,24.754236264142396,25.293106917837292,257274800
2015-12-15,24.912057876586914,25.432892196896464,24.880492368712538,25.238988808416057,213292400
2015-12-16,25.103708267211914,25.250263406565313,24.531018734671886,25.042832416811343,224954000
2015-12-17,24.571611404418945,25.308894248355195,24.571611404418945,25.257035623523134,179091200
2015-12-18,23.90646743774414,24.693353425186913,23.856864004003178,24.555818977347712,385813200
2015-12-21,24.199583053588867,24.208602018100272,23.802757216044906,24.18830891790171,190362400
2015-12-22,24.17702865600586,24.287507925080426,24.001161485396647,24.215357952596275,131157600
2015-12-23,24.488182067871094,24.542294132606024,24.170270032146377,24.186052789368713,130629600
2015-12-24,24.357406616210938,24.576111739027386,24.33936869016207,24.576111739027386,54281600
2015-12-28,24.084585189819336,24.280743730591613,23.940285247248124,24.258195466909672,106816800
2015-12-29,24.51749038696289,24.673064495446436,24.093609427852176,24.1161559762809,123724800
2015-12-30,24.197330474853516,24.508477042970355,24.165764955777536,24.481421866729104,100855200
2015-12-31,23.732858657836914,24.131937883584733,23.633651784009544,24.12742926213409,163649200
2016-01-04,23.753150939941406,23.75766128175527,22.997830384109424,23.13536656617872,270597600
2016-01-05,23.157915115356445,23.86588746445505,23.09027546402736,23.84334091401202,223164000
2016-01-06,22.704727172851562,23.0812617029159,22.517589213816386,22.673161651077343,273829600
2016-01-07,21.746477127075195,22.57620283984095,21.74196850545963,22.249273586684012,324377600
2016-01-08,21.861465454101562,22.346223957897735,21.81637235987501,22.21996191791037,283192000
2016-01-11,22.215456008911133,22.33495428062653,21.947147400212437,22.31466290023333,198957600
2016-01-12,22.537870407104492,22.702463456384304,22.285344626899796,22.670897948882608,196616800
2016-01-13,21.95842933654785,22.81521236369262,21.938137948946412,22.61905368258419,249758400
2016-01-14,22.438669204711914,22.655120911036093,21.58639684675493,22.086938192270384,252680400
2016-01-15,21.899795532226562,22.030567918385234,21.500716301587364,21.6901093682795,319335600
2016-01-19,21.79383087158203,22.24251362799293,21.532286047822236,22.18840155832223,212350800
2016-01-20,21.823139190673828,22.138796054786017,21.063308233798463,21.442096126694782,289337600
2016-01-21,21.712657928466797,22.068897518731085,21.406020056200077,21.884013071057744,208646000
2016-01-22,22.86705780029297,22.876076763652687,22.179378615980323,22.237999297531434,263202000
2016-01-25,22.420631408691406,22.891860656347266,22.36877279684545,22.889605485347495,207178000
2016-01-26,22.544633865356445,22.745301040160786,22.111734008712773,22.531106282396056,300308000
2016-01-27,21.063310623168945,21.787065805587815,21.04527269284401,21.654039939872764,533478800
2016-01-28,21.214366912841797,21.31131860379387,20.83107049011468,21.14672727834407,222715200
2016-01-29,21.947141647338867,21.947141647338867,21.272990125762874,21.372196991080568,257666000
2016-02-01,21.74197006225586,21.80510109054244,21.509737328119584,21.75098902632416,163774000
2016-02-02,21.302303314208984,21.65403426236576,21.257208500220127,21.514242919287195,149428800
2016-02-03,21.723926544189453,21.8344058152628,21.212112936400178,21.41954389602105,183857200
2016-02-04,21.898487091064453,22.063973316124038,21.57885168310811,21.730735187098187,185886800
2016-02-05,21.313615798950195,21.971024015774574,21.238808631526364,21.880346722156467,185672400
2016-02-08,21.538049697875977,21.694466308951053,21.091465304208224,21.111866794099107,216085600
2016-02-09,21.533504486083984,21.748863242736228,21.29321116366543,21.37482054288782,177324800
2016-02-10,21.370288848876953,21.841809391135303,21.331751561261502,21.74433160335618,169374400
2016-02-11,21.241071701049805,21.47229885785204,20.989443063690185,21.261474911132503,200298800
2016-02-12,21.30681800842285,21.422431615695398,21.084660426868574,21.352157525748236,161405600
2016-02-16,21.90755271911621,21.95515791409869,21.447367438093213,21.540310419861186,196231600
2016-02-17,22.243053436279297,22.263454917085824,21.796469241466262,21.914348499463074,179452800
2016-02-18,21.821409225463867,22.417609568857365,21.78287020599631,22.40627425792121,156084000
2016-02-19,21.771533966064453,21.93475273827098,21.717128285170748,21.762466064327935,141496800
2016-02-22,21.961959838867188,21.96649465555637,21.7443353349834,21.83274523563851,137123200
2016-02-23,21.46549415588379,21.875806659996353,21.43375737266652,21.85313777620187,127770400
2016-02-24,21.78513526916504,21.848608852713806,21.154930790323082,21.304548576852696,145022800
2016-02-25,21.93475914001465,21.93475914001465,21.59245310004071,21.77380772864932,110330800
2016-02-26,21.968761444091797,22.220388418416178,21.89395253656321,22.034500718497902,115964400
2016-02-29,21.918888092041016,22.26799458575054,21.909820188753347,21.957425383869325,140865200
2016-03-01,22.789382934570312,22.84378861732507,22.08436954854961,22.136509552936793,201628400
2016-03-02,22.839256286621094,22.870993080071727,22.587627617458562,22.784850602066513,132678400
2016-03-03,23.0092716217041,23.05687680372322,22.771243982083277,22.800715092041706,147822800
2016-03-04,23.351585388183594,23.519337285519104,22.979809978128777,23.206502385700045,184220400
2016-03-07,23.093151092529297,23.310775548293442,22.886860216930476,23.21103035749617,143315600
2016-03-08,22.902734756469727,23.06822098290932,22.75991915549307,22.84606165186418,126247600
2016-03-09,22.923133850097656,23.027412136271312,22.730443945478886,22.96620422577282,108806800
2016-03-10,22.934471130371094,23.17703194439298,22.703245628869972,22.98887855503972,134054400
2016-03-11,23.181562423706055,23.186095510150654,23.009275736877065,23.177027607735916,109632800
2016-03-14,23.240497589111328,23.328909191555695,23.072745744280905,23.102216854937453,100304400
2016-03-15,23.707487106323242,23.843502174596225,23.542000924748738,23.56693722237675,160270800
2016-03-16,24.022592544555664,24.09966712601931,23.70975594337211,23.71429075964977,153214000
2016-03-17,23.984052658081055,24.135936125957148,23.793630174118473,23.92057734374321,137682800
2016-03-18,24.01125717163086,24.142739170934313,23.8457726979607,24.10646755890895,176820800
2016-03-21,24.00899314880371,24.403437444391265,23.834439030563434,24.01352623585668,142010800
2016-03-22,24.192615509033203,24.321830120159664,23.85030946816187,23.859377372568666,129777600
2016-03-23,24.058862686157227,24.271954085834214,24.006724405082437,24.138206406139542,102814000
2016-03-24,23.954580307006836,24.086062285628593,23.777760550010516,23.909242528632277,104532000
2016-03-28,23.845775604248047,24.07246801845852,23.81630448350413,24.029395906310253,77645600
2016-03-29,24.410236358642578,24.435172659633167,23.775496981742304,23.77776438988481,124760400
2016-03-30,24.836416244506836,25.031371826883497,24.61879177035917,24.630127081007462,182404400
2016-03-31,24.70720100402832,24.91349189158519,24.682264704883522,24.87268719566875,103553600
2016-04-01,24.93389320373535,24.936160611694472,24.52811365532926,24.659595644549775,103496000
2016-04-04,25.1900634765625,25.432624307792803,24.99737352719438,25.031377737643226,149424800
2016-04-05,24.89308738708496,25.10164567179377,24.80467750544146,24.82508071710366,106314800
2016-04-06,25.153789520263672,25.15832433698267,24.754810395757254,24.988305030062563,105616400
2016-04-07,24.605194091796875,25.03137519482077,24.50998369583289,24.924829486683343,127207600
2016-04-08,24.632394790649414,24.884021740771797,24.52131427941791,24.689067885533632,94326800
2016-04-11,24.71400260925293,25.07444439430326,24.670932232951458,24.70266902792122,117630000
2016-04-12,25.035903930664062,25.04950491834807,24.63239182046813,24.786540959621277,108929200
2016-04-13,25.39861297607422,25.466619648378188,25.117514925595028,25.117514925595028,133029200
2016-04-14,25.41221809387207,25.47795909844938,25.237665704117397,25.303406708694705,101895600
2016-04-15,24.90216064453125,25.45755808121414,24.874958662498756,25.41448597029494,187756000
